text,label
"UPDATE 1-Newcastle sack Robson as manager Newcastle United have sacked their manager Bobby Robson, the English Premier League club said on Monday.  quot;After a disappointing start to the Premier League season, the directors ",Sport
"Eagles release Levens, 14 others The veteran running back was among 15 players released by coach Andy Reid on Sunday, as the team got down to the required 53-man roster.",Sport
Chechnya prepares to hold election to replace assassinated &lt;b&gt;...&lt;/b&gt; MOSCOW Police in Chechnya have orders to shoot anyone wearing a mask on sight ahead of Sunday #39;s presidential election. Thousands of Russian soldiers and Chechen police are on 24-hour patrol ahead of the vote ,Politics
"Rumor mill takes toll on Hong Kong Democrats HONG KONG As the legislative election campaign entered its final week Monday, a series of sex and financial controversies involving democracy advocates was making it look less and less likely that Democrats could win a majority.",Politics
"Arsenal fight back to match record Arsenal equaled Nottingham Forest #39;s 42-match unbeaten league record by battling back from 3-1 down to beat Middlesbrough 5-3 at Highbury, with French international striker Thierry Henry scoring twice.",Sport
"Smith Reinjures Knee in U.S. Hoops Win ATHENS, Greece - This latest victory for the U.S. women's basketball team came with a scare - from an injury, not the opponent...",Politics
"Powell Scraps Plan to Attend Olympics Ceremonies  WASHINGTON (Reuters) - Secretary of State Colin Powell  abruptly canceled plans to attend the Olympics closing  ceremonies in Athens Sunday in part because of events in Iraq  and Sudan, the State Department said.",Politics
"Top Officials Briefed on Pentagon Probe (AP) AP - Two high-ranking Defense Department officials have been briefed by FBI agents investigating a Pentagon analyst suspected of passing U.S. secrets about Iran to the Israeli government, officials said Monday.",Politics
"Israeli Tanks Shell Gaza Town-Palestinian Sources  GAZA (Reuters) - Israeli tanks battling Palestinian gunmen  shelled a town in the central Gaza Strip early on Tuesday,  Palestinian security sources said.",Politics
"Hughes: Referee Over-Reacted Northern Ireland midfielder Michael Hughes today insisted his challenge on Robbie Savage merited only a booking, not a red card. Hughes is due to miss the next World Cup qualifier against ",Sport
"NFL, ABC Cover Their Butts Hoping to avoid a repeat of Janet Jackson #39;s infamous wardrobe malfunction during last February #39;s MTV-produced Super Bowl halftime show, the NFL and ABC are exercising extra caution when it comes to airing their latest all-star event.",Sport
Doping Probe of Greeks Staggers Toward Farce  ATHENS (Reuters) - A doping probe that has dogged the host  country's Olympic Games staggered toward farce on Monday when a  hearing involving Greece's two top sprinters was postponed  again.,Sport
"The Art of Controlled Aggression  ATHENS (Reuters) - The word judo means ""Way of Gentleness""  in Japanese.",Sport
"No New Closures of Japan Nuclear Reactors Needed (Reuters) Reuters - No more Japanese nuclear reactors need to\be closed for inspections, electric power companies said on\Wednesday after submitting reports ordered by the government\following a reactor accident that killed four workers last\week.",Politics
"Kerry: Bush Is No Good Samaritan (AP) AP - Sen. John Kerry accused President Bush Thursday of failing the Biblical test set by the Good Samaritan, saying, ""He's seen people in need, but he's crossed over to the other side of the street.""",Politics
"Hurricane Emergency Aid Set Up in Florida (AP) AP - More than 76,000 meals and snacks have been served to hurricane-ravaged counties in Florida, with thousands more available from federal, local and private agencies, the Federal Emergency Management Agency said Monday.",Politics
"Tennis: Flying Finn Nieminen knocks off Nalbandian for third semi &lt;b&gt;...&lt;/b&gt; BEIJING : Flying Finn Jarkko Nieminen soared into his third semi-final of the season, stunning third seed David Nalbandian 6-2, 2-6, 6-2 at the 500,000-dollar China Open.",Sport
"Zidane sidelined for three weeks after dislocating shoulder Zinedine Zidane is expected to be out of action for three weeks after dislocating his right shoulder during Real Madrid #39;s 3-0 loss to Bayer Leverkusen, the Spanish team said Thursday.",Sport
"Bombs Kill 12 at Bangladesh Opposition Rally At least 12 people were killed and 100 wounded in a bomb attack on Saturday on an opposition rally in Bangladesh #39;s capital, police and witnesses said.",Politics
"Gaza Gunmen Kidnap, Then Free Palestinian Official  GAZA (Reuters) - Palestinian gunmen kidnapped a top  security official they accused of corruption and held him for  several hours in the Gaza Strip on Thursday in a fresh  challenge to President Yasser Arafat amid a wave of unrest.",Politics
"Mexico #39;s Lorena Ochoa wins LPGA Wachovia Classic with sparkling 65 The problem was, the tournament was being shown on tape delay in Guadalajara, Mexico, and her mother couldn #39;t understand why she was so giddy.",Sport
"Lebanon urged to hold free elections The United States, Germany and France called Friday for presidential elections in Lebanon to be free, based on the constitution and staged without foreign intervention, a ",Politics
"Freshman Walker gives Irish running game a boost SOUTH BEND, Ind. -- Running back Darius Walker didn #39;t play last week against Brigham Young, but Notre Dame coach Tyrone Willingham said the reason had nothing to do with any thoughts of holding Walker out as a freshman to preserve a year of eligibility.",Sport
"Pieter van den Hoogenband #39;s name may be too long, but he #39;s compelling Pieter van den Hoogenband of the Netherlands missed qualifying for the semis in the 50 freestyle this morning, and the world #39;s headline writers heaved a sigh of relief. When the Flying Dutchman was beaten by Australia #39;s Ian Thorpe in the 200 freestyle on ...",Sport
"Ruud to the rescue Man Utd needed a Ruud van Nistelrooy double to secure a 2-2 draw away to Lyon in their Champions League opener. Utd were heading for a stunning defeat until the intervention of the Dutch goal machine, who ",Sport
Huge Nigerian drive against polio Some 13 million children in northern Nigeria are being vaccinated against polio in a bid to wipe out the disease.,Politics
"African Union Force Seen as Main Hope for Darfur  UNITED NATIONS (Reuters) - Days before a U.N. deadline for  Sudan to disarm and prosecute those responsible for violence in  the country's Darfur region, nations are looking to the African  Union rather than any U.N. sanctions to curb further killing.",Politics
Chavez's Victory Garners Int'l Approval (AP) AP - Venezuelan President Hugo Chavez won international approval from supporters and detractors alike Monday on his decisive referendum victory over opponents trying to oust him.,Politics
Wariner claims superb gold Rookie Jeremy Wariner proved a worthy successor to Michael Johnson when blazing to the Olympic 400 metres gold medal on Monday night in Athens.,Sport
UN Pulls Workers From Afghan City The United Nations evacuated 38 foreign employees from this western Afghan city Monday after a day of rioting by supporters of the ousted governor turned ,Politics
Edwards Out of Games U.S. sprinter Torri Edwards is knocked out of the Olympics for good Tuesday when an arbitration panel upholds her two-year drug suspension.,Sport
"Quest for holy grail of game controllers The quest for a wireless, robust video game controller is a hit and miss task.",Politics
"Ryder Cup Golf: European Team Leads The US team has regained some ground against Europe on the second day of the Ryder Cup golf competition outside Detroit, Michigan.",Sport
"B.C.'s Citizens' Assembly on electoral reform getting close to decision (Canadian Press) Canadian Press - VANCOUVER (CP) - Less than a year before British Columbia plays host to the 2010 Winter Olympics, provincial voters may be choosing their government using a different, more fair and more popular system.",Politics
"Police Step Up Hunt for Embassy Bombers Indonesian authorities stepped up their hunt today for the alleged masterminds behind the bomb attack on the Australian embassy, as Australias police chief warned that another suicide squad was at large - and may be planning more attacks.",Politics
"France remembers WWII Riviera mission ABOARD THE CHARLES DE GAULLE -- France yesterday honored soldiers, including tens of thousands of Africans, who staged an assault on the French Riviera 60 years ago to break the Nazi grip -- one of the least-remembered military operations of World War II.",Politics
"Taiwan cancels drill in goodwill gesture TAIPEI - Taiwanese President Chen Shui-bian has called off a major military exercise slated for Sept 9 in a goodwill gesture after China cancelled its drills, Taiwanese officials said yesterday.",Politics
